"plot.id","block","year","fall_mean_NDVI","sockeye_abundance","combined_salmon_abundance","pulse_year","mean_fall_temp","total_fall_precip","distance_from_bank","elevation_change","metres_downstream","satellite","sockeye_abundance_scaled","combined_salmon_abundance_scaled","mean_fall_temp_scaled","total_fall_precip_scaled","elevation_change_scaled","metres_downstream_scaled","pulse_plus"
"C5","3N",1992,0.476462306,12287,16522,"no",6.57032967,224.4,"CLOSE",2,703,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-1.241966402,3
"C20","16N",1992,0.469644625,12287,16522,"no",6.57032967,224.4,"CLOSE",2,1994,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.748192057,3
"F7","5N",1992,0.596139289,12287,16522,"no",6.57032967,224.4,"FAR",8,908,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.207798414,-1.163559167,3
"C9","7N",1992,0.46329319,12287,16522,"no",6.57032967,224.4,"CLOSE",2,1101,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-1.089741623,3
"C54","21S",1992,0.480317833,12287,16522,"no",6.57032967,224.4,"CLOSE",4,4015,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.371397378,0.02478854,3
"C57","23S",1992,0.481257605,12287,16522,"no",6.57032967,224.4,"CLOSE",3,4228,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,0.10625557,3
"F25","19N",1992,0.620907853,12287,16522,"no",6.57032967,224.4,"FAR",3,2332,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,-0.618915738,3
"F18","15N",1992,0.602989798,12287,16522,"no",6.57032967,224.4,"FAR",16,1904,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,1.366189997,-0.782614746,3
"F24","8S",1992,0.560245205,12287,16522,"no",6.57032967,224.4,"FAR",11,2410,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.642195258,-0.589082741,3
"C63","40N",1992,0.454026852,12287,16522,"no",6.57032967,224.4,"CLOSE",4,6185,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.371397378,0.854757811,3
"C45","17S",1992,0.484010632,12287,16522,"no",6.57032967,224.4,"CLOSE",1,3334,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,-0.235676471,3
"F55","36N",1992,0.563981103,12287,16522,"no",6.57032967,224.4,"FAR",23,5002,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,2.379782633,0.402290692,3
"C21","5S",1992,0.534225806,12287,16522,"no",6.57032967,224.4,"CLOSE",2,2117,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.701147716,3
"F62","45N",1992,0.577654791,12287,16522,"no",6.57032967,224.4,"FAR",27,6802,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,2.958978425,1.090744465,3
"C8","6N",1992,0.4922293,12287,16522,"no",6.57032967,224.4,"CLOSE",1,998,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,-1.129136478,3
"C44","16S",1992,0.547467773,12287,16522,"no",6.57032967,224.4,"CLOSE",2,3237,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.27277648,3
"C39","25N",1992,0.475032337,12287,16522,"no",6.57032967,224.4,"CLOSE",3,2956,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,-0.380251763,3
"C24","18N",1992,0.488021073,12287,16522,"no",6.57032967,224.4,"CLOSE",1,2221,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,-0.661370387,3
"C71","48N",1992,0.505666887,12287,16522,"no",6.57032967,224.4,"CLOSE",1,7058,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,1.18865789,3
"C82","32S",1992,0.421029006,12287,16522,"no",6.57032967,224.4,"CLOSE",1,9284,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,2.040045723,3
"F56","37N",1992,0.591161359,12287,16522,"no",6.57032967,224.4,"FAR",15,5103,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,1.221391049,0.440920598,3
"F9","7N",1992,0.568831094,12287,16522,"no",6.57032967,224.4,"FAR",8,1101,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.207798414,-1.089741623,3
"C81","31S",1992,0.49757278,12287,16522,"no",6.57032967,224.4,"CLOSE",0,8799,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.95059317,1.854545679,3
"C56","22S",1992,0.475671495,12287,16522,"no",6.57032967,224.4,"CLOSE",2,4119,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,0.064565869,3
"C37","14S",1992,0.522492603,12287,16522,"no",6.57032967,224.4,"CLOSE",3,3039,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,-0.348506395,3
"C25","7S",1992,0.535156873,12287,16522,"no",6.57032967,224.4,"CLOSE",2,2320,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.62350543,3
"F2","2S",1992,0.577408864,12287,16522,"no",6.57032967,224.4,"FAR",18,491,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,1.655787893,-1.323050958,3
"C76","27S",1992,0.457720256,12287,16522,"no",6.57032967,224.4,"CLOSE",1,8357,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,1.68549203,3
"F23","7S",1992,0.546228941,12287,16522,"no",6.57032967,224.4,"FAR",7,2320,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.062999466,-0.62350543,3
"F49","20S",1992,0.507484144,12287,16522,"no",6.57032967,224.4,"FAR",25,3900,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,2.669380529,-0.019196007,3
"F39","29N",1992,0.569997146,12287,16522,"no",6.57032967,224.4,"FAR",13,3394,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.931793153,-0.212728012,3
"F64","47N",1992,0.563147371,12287,16522,"no",6.57032967,224.4,"FAR",7,6951,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.062999466,1.147733138,3
"F21","18N",1992,0.633705271,12287,16522,"no",6.57032967,224.4,"FAR",6,2221,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.081799482,-0.661370387,3
"C46","18S",1992,0.498957445,12287,16522,"no",6.57032967,224.4,"CLOSE",3,3413,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,-0.205461,3
"C88","36S",1992,0.473322192,12287,16522,"no",6.57032967,224.4,"CLOSE",0,10027,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.95059317,2.324224141,3
"F42","16S",1992,0.589525137,12287,16522,"no",6.57032967,224.4,"FAR",10,3237,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.49739631,-0.27277648,3
"C55","34N",1992,0.538798292,12287,16522,"no",6.57032967,224.4,"CLOSE",4,4030,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.371397378,0.030525655,3
"C36","13S",1992,0.531819372,12287,16522,"no",6.57032967,224.4,"CLOSE",2,2907,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.398993005,3
"F70","27S",1992,0.550604667,12287,16522,"no",6.57032967,224.4,"FAR",3,8357,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,1.68549203,3
"C58","35N",1992,0.544544526,12287,16522,"no",6.57032967,224.4,"CLOSE",0,4808,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.95059317,0.328090674,3
"F90","54N",1992,0.45471521,12287,16522,"no",6.57032967,224.4,"FAR",2,10839,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,2.634793288,3
"C40","26N",1992,0.486619688,12287,16522,"no",6.57032967,224.4,"CLOSE",2,3044,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.346594023,3
"C47","29N",1992,0.545922601,12287,16522,"no",6.57032967,224.4,"CLOSE",2,3394,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,-0.212728012,3
"C74","26S",1992,0.463353617,12287,16522,"no",6.57032967,224.4,"CLOSE",2,7883,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,1.504199203,3
"C23","6S",1992,0.547872011,12287,16522,"no",6.57032967,224.4,"CLOSE",3,2224,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,-0.660222964,3
"F4","2N",1992,0.554892433,12287,16522,"no",6.57032967,224.4,"FAR",17,595,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,1.510988945,-1.283273629,3
"F38","27N",1992,0.536589655,12287,16522,"no",6.57032967,224.4,"FAR",4,3158,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.371397378,-0.302991951,3
"F15","5S",1992,0.58144514,12287,16522,"no",6.57032967,224.4,"FAR",7,2117,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,0.062999466,-0.701147716,3
"C4","2N",1992,0.46012885,12287,16522,"no",6.57032967,224.4,"CLOSE",5,595,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.22659843,-1.283273629,3
"F71","28S",1992,0.473526724,12287,16522,"no",6.57032967,224.4,"FAR",5,8473,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.22659843,1.729859051,3
"F40","30N",1992,0.54236993,12287,16522,"no",6.57032967,224.4,"FAR",14,3489,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,1.076592101,-0.176392951,3
"C72","24S",1992,0.405311196,12287,16522,"no",6.57032967,224.4,"CLOSE",3,7647,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.516196326,1.413935264,3
"F22","6S",1992,0.571839957,12287,16522,"no",6.57032967,224.4,"FAR",6,2224,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.081799482,-0.660222964,3
"C48","30N",1992,0.524425857,12287,16522,"no",6.57032967,224.4,"CLOSE",1,3489,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.805794222,-0.176392951,3
"C73","25S",1992,0.440930873,12287,16522,"no",6.57032967,224.4,"CLOSE",2,7745,"LANDSAT5",-0.549048353,-0.55340818,-0.468212745,1.140316576,-0.660995274,1.451417747,3
"F19","16N",1993,0.58754875,8149,9231,"no",6.166666667,74.9,"FAR",6,1994,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.748192057,4
"F69","50N",1993,0.652375061,8149,9231,"no",6.166666667,74.9,"FAR",1,8572,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,1.767724008,4
"C52","33N",1993,0.51492441,8149,9231,"no",6.166666667,74.9,"CLOSE",1,3794,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-0.059738284,4
"C60","37N",1993,0.589397696,8149,9231,"no",6.166666667,74.9,"CLOSE",4,5103,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.371397378,0.440920598,4
"F45","19S",1993,0.610024651,8149,9231,"no",6.166666667,74.9,"FAR",6,3534,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.159181607,4
"F35","24N",1993,0.625181176,8149,9231,"no",6.166666667,74.9,"FAR",3,2853,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-0.419646618,4
"F50","21S",1993,0.681912704,8149,9231,"no",6.166666667,74.9,"FAR",21,4015,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,2.090184737,0.02478854,4
"C51","32N",1993,0.580681967,8149,9231,"no",6.166666667,74.9,"CLOSE",2,3692,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.098750665,4
"C59","36N",1993,0.539164722,8149,9231,"no",6.166666667,74.9,"CLOSE",5,5002,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.22659843,0.402290692,4
"F52","22S",1993,0.642522683,8149,9231,"no",6.166666667,74.9,"FAR",15,4119,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.221391049,0.064565869,4
"C6","4N",1993,0.539623967,8149,9231,"no",6.166666667,74.9,"CLOSE",3,798,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-1.205631342,4
"C78","50N",1993,0.609801405,8149,9231,"no",6.166666667,74.9,"CLOSE",1,8572,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,1.767724008,4
"C5","3N",1993,0.545342988,8149,9231,"no",6.166666667,74.9,"CLOSE",2,703,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-1.241966402,4
"F51","34N",1993,0.640320179,8149,9231,"no",6.166666667,74.9,"FAR",17,4030,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.510988945,0.030525655,4
"F46","31N",1993,0.575591442,8149,9231,"no",6.166666667,74.9,"FAR",13,3599,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.931793153,-0.134320776,4
"C15","12N",1993,0.608092416,8149,9231,"no",6.166666667,74.9,"CLOSE",3,1629,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-0.887795183,4
"F8","6N",1993,0.607435604,8149,9231,"no",6.166666667,74.9,"FAR",10,998,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.49739631,-1.129136478,4
"C17","13N",1993,0.480858635,8149,9231,"no",6.166666667,74.9,"CLOSE",5,1732,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.22659843,-0.848400329,4
"F66","24S",1993,0.532734811,8149,9231,"no",6.166666667,74.9,"FAR",5,7647,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.22659843,1.413935264,4
"F67","25S",1993,0.536243288,8149,9231,"no",6.166666667,74.9,"FAR",5,7745,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.22659843,1.451417747,4
"C16","4S",1993,0.631831834,8149,9231,"no",6.166666667,74.9,"CLOSE",1,1628,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-0.888177658,4
"C50","31N",1993,0.570768914,8149,9231,"no",6.166666667,74.9,"CLOSE",2,3599,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.134320776,4
"C45","17S",1993,0.574048763,8149,9231,"no",6.166666667,74.9,"CLOSE",1,3334,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-0.235676471,4
"C1","1N",1993,0.530570181,8149,9231,"no",6.166666667,74.9,"CLOSE",7,481,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.062999466,-1.326875701,4
"F36","25N",1993,0.587418692,8149,9231,"no",6.166666667,74.9,"FAR",7,2956,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.062999466,-0.380251763,4
"F17","14N",1993,0.551855146,8149,9231,"no",6.166666667,74.9,"FAR",23,1849,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,2.379782633,-0.803650833,4
"C8","6N",1993,0.545284907,8149,9231,"no",6.166666667,74.9,"CLOSE",1,998,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-1.129136478,4
"C18","14N",1993,0.476075024,8149,9231,"no",6.166666667,74.9,"CLOSE",7,1849,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.062999466,-0.803650833,4
"F16","13N",1993,0.658898177,8149,9231,"no",6.166666667,74.9,"FAR",16,1732,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.366189997,-0.848400329,4
"F49","20S",1993,0.652872886,8149,9231,"no",6.166666667,74.9,"FAR",25,3900,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,2.669380529,-0.019196007,4
"F59","40N",1993,0.578719275,8149,9231,"no",6.166666667,74.9,"FAR",31,6185,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,3.538174217,0.854757811,4
"F53","23S",1993,0.606532163,8149,9231,"no",6.166666667,74.9,"FAR",36,4228,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,4.262168957,0.10625557,4
"F27","22N",1993,0.581108644,8149,9231,"no",6.166666667,74.9,"FAR",6,2659,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.493846636,4
"F58","39N",1993,0.585473457,8149,9231,"no",6.166666667,74.9,"FAR",13,5781,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.931793153,0.700238186,4
"C88","36S",1993,0.582177814,8149,9231,"no",6.166666667,74.9,"CLOSE",0,10027,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.95059317,2.324224141,4
"F34","14S",1993,0.611489667,8149,9231,"no",6.166666667,74.9,"FAR",10,3039,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.49739631,-0.348506395,4
"C19","15N",1993,0.494260733,8149,9231,"no",6.166666667,74.9,"CLOSE",10,1904,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.49739631,-0.782614746,4
"F75","32S",1993,0.566830837,8149,9231,"no",6.166666667,74.9,"FAR",1,9284,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,2.040045723,4
"C21","5S",1993,0.521302906,8149,9231,"no",6.166666667,74.9,"CLOSE",2,2117,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.701147716,4
"C58","35N",1993,0.654661873,8149,9231,"no",6.166666667,74.9,"CLOSE",0,4808,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.95059317,0.328090674,4
"C76","27S",1993,0.478813517,8149,9231,"no",6.166666667,74.9,"CLOSE",1,8357,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,1.68549203,4
"C10","8N",1993,0.529021253,8149,9231,"no",6.166666667,74.9,"CLOSE",2,1200,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-1.051876666,4
"C62","39N",1993,0.587715939,8149,9231,"no",6.166666667,74.9,"CLOSE",3,5781,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,0.700238186,4
"C49","19S",1993,0.521693522,8149,9231,"no",6.166666667,74.9,"CLOSE",2,3534,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.159181607,4
"C42","27N",1993,0.5478291,8149,9231,"no",6.166666667,74.9,"CLOSE",1,3158,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-0.302991951,4
"C46","18S",1993,0.599811074,8149,9231,"no",6.166666667,74.9,"CLOSE",3,3413,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-0.205461,4
"F77","33S",1993,0.593671942,8149,9231,"no",6.166666667,74.9,"FAR",3,9463,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,2.108508626,4
"F29","9S",1993,0.634115221,8149,9231,"no",6.166666667,74.9,"FAR",12,2455,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.786994206,-0.571871397,4
"F60","41N",1993,0.609293605,8149,9231,"no",6.166666667,74.9,"FAR",15,6309,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.221391049,0.902184626,4
"F26","21N",1993,0.642182942,8149,9231,"no",6.166666667,74.9,"FAR",6,2561,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.531329119,4
"F47","32N",1993,0.601236724,8149,9231,"no",6.166666667,74.9,"FAR",8,3692,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.207798414,-0.098750665,4
"F68","26S",1993,0.552661786,8149,9231,"no",6.166666667,74.9,"FAR",4,7883,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.371397378,1.504199203,4
"F2","2S",1993,0.6214697,8149,9231,"no",6.166666667,74.9,"FAR",18,491,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.655787893,-1.323050958,4
"F6","4N",1993,0.559357657,8149,9231,"no",6.166666667,74.9,"FAR",8,798,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.207798414,-1.205631342,4
"C44","16S",1993,0.571118008,8149,9231,"no",6.166666667,74.9,"CLOSE",2,3237,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.27277648,4
"F28","23N",1993,0.65683073,8149,9231,"no",6.166666667,74.9,"FAR",8,2757,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.207798414,-0.456364152,4
"C7","5N",1993,0.486417838,8149,9231,"no",6.166666667,74.9,"CLOSE",4,908,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.371397378,-1.163559167,4
"C35","12S",1993,0.596652561,8149,9231,"no",6.166666667,74.9,"CLOSE",3,2814,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-0.434563116,4
"F43","17S",1993,0.623638219,8149,9231,"no",6.166666667,74.9,"FAR",9,3334,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.352597362,-0.235676471,4
"F22","6S",1993,0.552378467,8149,9231,"no",6.166666667,74.9,"FAR",6,2224,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.660222964,4
"C69","46N",1993,0.437854337,8149,9231,"no",6.166666667,74.9,"CLOSE",2,6851,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,1.109485707,4
"F18","15N",1993,0.62297668,8149,9231,"no",6.166666667,74.9,"FAR",16,1904,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.366189997,-0.782614746,4
"F12","12N",1993,0.652747623,8149,9231,"no",6.166666667,74.9,"FAR",16,1629,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.366189997,-0.887795183,4
"F21","18N",1993,0.598918147,8149,9231,"no",6.166666667,74.9,"FAR",6,2221,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.661370387,4
"C68","45N",1993,0.451365398,8149,9231,"no",6.166666667,74.9,"CLOSE",5,6802,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.22659843,1.090744465,4
"F5","3N",1993,0.570399469,8149,9231,"no",6.166666667,74.9,"FAR",10,703,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.49739631,-1.241966402,4
"F33","13S",1993,0.626176874,8149,9231,"no",6.166666667,74.9,"FAR",11,2907,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.642195258,-0.398993005,4
"C33","22N",1993,0.554340888,8149,9231,"no",6.166666667,74.9,"CLOSE",4,2659,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.371397378,-0.493846636,4
"F57","38N",1993,0.586308985,8149,9231,"no",6.166666667,74.9,"FAR",7,5181,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.062999466,0.470753595,4
"F74","31S",1993,0.575480076,8149,9231,"no",6.166666667,74.9,"FAR",1,8799,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,1.854545679,4
"F32","12S",1993,0.660222374,8149,9231,"no",6.166666667,74.9,"FAR",16,2814,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,1.366189997,-0.434563116,4
"C57","23S",1993,0.600722008,8149,9231,"no",6.166666667,74.9,"CLOSE",3,4228,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,0.10625557,4
"C26","19N",1993,0.506448756,8149,9231,"no",6.166666667,74.9,"CLOSE",1,2332,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,-0.618915738,4
"F48","33N",1993,0.613621538,8149,9231,"no",6.166666667,74.9,"FAR",6,3794,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.081799482,-0.059738284,4
"C23","6S",1993,0.558075084,8149,9231,"no",6.166666667,74.9,"CLOSE",3,2224,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,-0.660222964,4
"F42","16S",1993,0.58898922,8149,9231,"no",6.166666667,74.9,"FAR",10,3237,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.49739631,-0.27277648,4
"C77","28S",1993,0.580456259,8149,9231,"no",6.166666667,74.9,"CLOSE",2,8473,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,1.729859051,4
"C13","11N",1993,0.643523353,8149,9231,"no",6.166666667,74.9,"CLOSE",4,1540,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.371397378,-0.921835398,4
"F70","27S",1993,0.589387207,8149,9231,"no",6.166666667,74.9,"FAR",3,8357,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.516196326,1.68549203,4
"F30","10S",1993,0.637414263,8149,9231,"no",6.166666667,74.9,"FAR",8,2572,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.207798414,-0.527121901,4
"F54","35N",1993,0.674862685,8149,9231,"no",6.166666667,74.9,"FAR",2,4808,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,0.328090674,4
"C47","29N",1993,0.576147225,8149,9231,"no",6.166666667,74.9,"CLOSE",2,3394,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.660995274,-0.212728012,4
"F7","5N",1993,0.582320798,8149,9231,"no",6.166666667,74.9,"FAR",8,908,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,0.207798414,-1.163559167,4
"F3","1N",1993,0.52111205,8149,9231,"no",6.166666667,74.9,"FAR",35,481,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,4.117370009,-1.326875701,4
"F61","44N",1993,0.610248669,8149,9231,"no",6.166666667,74.9,"FAR",22,6664,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,2.234983685,1.037963009,4
"C71","48N",1993,0.543421184,8149,9231,"no",6.166666667,74.9,"CLOSE",1,7058,"LANDSAT5",-0.553407092,-0.561066253,-0.8633187,-1.621522202,-0.805794222,1.18865789,4
